version,group,bench_simple,bench_full,mode,mean,unit,date
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,slotted)",LATENCY,8.80383410941535,ms,1575228520664
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,23.9898192153354,ms,1576452190236
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,26.3202164396219,ms,1576214538490
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,25.7966642637362,ms,1575788177503
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,25.6958088323066,ms,1575228520664
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.7327426922885,ms,1576452190236
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.4127379470068,ms,1576214538490
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.4003478138167,ms,1575788177503
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.3108438956352,ms,1575228520664
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,11.3383246370504,ms,1576452190236
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,10.9626462124799,ms,1576214538490
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,11.0311138309569,ms,1575788177503
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,11.2028161910733,ms,1575228520664
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,847.72810573913,ms,1576452190236
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,803.105396594059,ms,1576214538490
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,774.163660799999,ms,1575788177503
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,714.089374052174,ms,1575228520664
